HrefBases,MetaTitle,Metatitle Descriprion,Fuente,Author,Email,Last Update,Tags
https://datosabiertos.gob.ec/dataset/superficie-afectada-por-incendios-forestales-en-el-marco-de-mecanismos-de-conservacion/resource/0dfe542a-3f4b-4b78-a57b-af0ba68307ff,superficie_afectada_por_incendios_forestales_en_el_marco_de_mecanismos_de_conservacion,"presenta los valores en hectareas de cobertura vegetal afectados por incendios forestales. entiendase como incendio forestal al fuego que se extiende sin control sobre todo tipo de vegetacion natural o plantada, en areas naturales o rurales, producido por la accion del ser humano o causado por la naturaleza; ocasionando serios danos ambientales, climaticos, economicos y sociales.",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,16 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/biocapacidad-nacional-2022/resource/532b603e-2d38-4941-9394-1adaab0df29c,biocapacidad_nacional_2022,"es la oferta de recursos naturales que brinda la tierra para la provision de servicios ambientales y su capacidad para absorber los desechos generados por la humanidad. se expresa en hectareas globales (hag), una unidad comun que comprende la productividad promedio de toda el area de tierra y agua biologicamente productiva en el mundo, en un determinado ano",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,16 de noviembre de 2023,biocapacidad
https://datosabiertos.gob.ec/dataset/biocapacidad-nacional-2022/resource/8c0044bb-ef1e-4167-aa7f-07356178ca35,biocapacidad_nacional_2022,"es la oferta de recursos naturales que brinda la tierra para la provision de servicios ambientales y su capacidad para absorber los desechos generados por la humanidad. se expresa en hectareas globales (hag), una unidad comun que comprende la productividad promedio de toda el area de tierra y agua biologicamente productiva en el mundo, en un determinado ano",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,16 de noviembre de 2023,biocapacidad
https://datosabiertos.gob.ec/dataset/biocapacidad-nacional-2022/resource/396683eb-c0d3-443f-9672-b78fc16b1b3c,biocapacidad_nacional_2022,"es la oferta de recursos naturales que brinda la tierra para la provision de servicios ambientales y su capacidad para absorber los desechos generados por la humanidad. se expresa en hectareas globales (hag), una unidad comun que comprende la productividad promedio de toda el area de tierra y agua biologicamente productiva en el mundo, en un determinado ano",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,16 de noviembre de 2023,biocapacidad
https://datosabiertos.gob.ec/dataset/residuos-y-o-desechos-recuperados-en-el-marco-de-la-responsabilidad-extendida-al-productor-2022/resource/662f224a-8bf1-4c90-ab1b-991e6ce067ce,residuos_y_o_desechos_recuperados_en_el_marco_de_la_responsabilidad_extendida_al_productor_2022,"residuos y/o desechos recuperados que responden al cumplimiento integral de la normativa ambiental y que son el producto de la verificacion, validacion y aplicacion de mecanismos tecnicos sujetos a responsabilidad extendida del productor rep, con ano de reporte 2022",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,16 de noviembre de 2023,desechos
https://datosabiertos.gob.ec/dataset/residuos-y-o-desechos-recuperados-en-el-marco-de-la-responsabilidad-extendida-al-productor-2022/resource/8e354d0d-e797-4375-bd33-f1432ac0787c,residuos_y_o_desechos_recuperados_en_el_marco_de_la_responsabilidad_extendida_al_productor_2022,"residuos y/o desechos recuperados que responden al cumplimiento integral de la normativa ambiental y que son el producto de la verificacion, validacion y aplicacion de mecanismos tecnicos sujetos a responsabilidad extendida del productor rep, con ano de reporte 2022",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,16 de noviembre de 2023,desechos
https://datosabiertos.gob.ec/dataset/residuos-y-o-desechos-recuperados-en-el-marco-de-la-responsabilidad-extendida-al-productor-2022/resource/ba570389-8fdd-4d30-bb96-cb032e0e89ac,residuos_y_o_desechos_recuperados_en_el_marco_de_la_responsabilidad_extendida_al_productor_2022,"residuos y/o desechos recuperados que responden al cumplimiento integral de la normativa ambiental y que son el producto de la verificacion, validacion y aplicacion de mecanismos tecnicos sujetos a responsabilidad extendida del productor rep, con ano de reporte 2022",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,16 de noviembre de 2023,desechos
https://datosabiertos.gob.ec/dataset/reporte-productos-de-importacion-octubre-2023/resource/ed3a6aa3-6218-4a9a-88ff-43571a66eb8c,reporte_productos_de_importacion_octubre_2023,"contiene informacion de los principales productos importados, pais de origen con mayor importacion y peso en toneladas metricas.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,importacion
https://datosabiertos.gob.ec/dataset/reporte-productos-de-importacion-octubre-2023/resource/6ce0425d-a381-4716-98f0-0bf6717b7a36,reporte_productos_de_importacion_octubre_2023,"contiene informacion de los principales productos importados, pais de origen con mayor importacion y peso en toneladas metricas.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,importacion
https://datosabiertos.gob.ec/dataset/reporte-productos-de-importacion-octubre-2023/resource/f3e42fac-79d4-428e-94c6-0ca826ef5624,reporte_productos_de_importacion_octubre_2023,"contiene informacion de los principales productos importados, pais de origen con mayor importacion y peso en toneladas metricas.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,importacion
https://datosabiertos.gob.ec/dataset/reporte-productos-de-exportacion-octubre-2023/resource/6b1b1115-4900-4880-9970-ed6f40ac2f5b,reporte_productos_de_exportacion_octubre_2023,"contiene informacion de los principales productos de exportacion, pais de destino con mayor exportacion y peso en toneladas metricas.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,exportacion
https://datosabiertos.gob.ec/dataset/reporte-productos-de-exportacion-octubre-2023/resource/f59d4821-03f6-436b-aa3e-5f44ea363562,reporte_productos_de_exportacion_octubre_2023,"contiene informacion de los principales productos de exportacion, pais de destino con mayor exportacion y peso en toneladas metricas.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,exportacion
https://datosabiertos.gob.ec/dataset/reporte-productos-de-exportacion-octubre-2023/resource/631071b0-329c-4695-a54f-8aab945bb76c,reporte_productos_de_exportacion_octubre_2023,"contiene informacion de los principales productos de exportacion, pais de destino con mayor exportacion y peso en toneladas metricas.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,exportacion
https://datosabiertos.gob.ec/dataset/reporte-obra-de-inversion-octubre-2023/resource/6a2a2dc8-741e-4a34-b3d3-8f74d0e85480,reporte_obra_de_inversion_octubre_2023,contiene informacion de las obras por parte del gestor privado en el ambito de infraestructuras y superestructura,autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,obras
https://datosabiertos.gob.ec/dataset/reporte-obra-de-inversion-octubre-2023/resource/138d478b-b4fe-4a12-8d5e-ff4cf3047bf7,reporte_obra_de_inversion_octubre_2023,contiene informacion de las obras por parte del gestor privado en el ambito de infraestructuras y superestructura,autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,obras
https://datosabiertos.gob.ec/dataset/reporte-obra-de-inversion-octubre-2023/resource/24a6475d-d691-4a0d-a3ab-78f57245a7b5,reporte_obra_de_inversion_octubre_2023,contiene informacion de las obras por parte del gestor privado en el ambito de infraestructuras y superestructura,autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,obras
https://datosabiertos.gob.ec/dataset/reporte-movimiento-carga-importacion-octubre-2023/resource/dd68b849-f175-4d83-bb36-7b603ad48e17,reporte_movimiento_carga_importacion_octubre_2023,"contiene informacion de la carga general y contenerizada, incluyendo contenedores vacios, que se importan.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,importacion
https://datosabiertos.gob.ec/dataset/reporte-movimiento-carga-importacion-octubre-2023/resource/f05af216-c2f8-41f6-9dc8-9520af397854,reporte_movimiento_carga_importacion_octubre_2023,"contiene informacion de la carga general y contenerizada, incluyendo contenedores vacios, que se importan.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,importacion
https://datosabiertos.gob.ec/dataset/reporte-movimiento-carga-importacion-octubre-2023/resource/f6677ee8-81f3-4a9e-a535-2c121bcb98a4,reporte_movimiento_carga_importacion_octubre_2023,"contiene informacion de la carga general y contenerizada, incluyendo contenedores vacios, que se importan.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,importacion
https://datosabiertos.gob.ec/dataset/reporte-movimiento-carga-exportacion-octubre-2023/resource/be352b25-84a8-49ec-8eb2-5a17843657c6,reporte_movimiento_carga_exportacion_octubre_2023,"contiene informacion de la carga general y contenerizada, incluyendo contenedores embarcados, que se exportan.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,exportacion
https://datosabiertos.gob.ec/dataset/reporte-movimiento-carga-exportacion-octubre-2023/resource/67e4a30c-5c24-4b12-b8ff-703f4bde50b3,reporte_movimiento_carga_exportacion_octubre_2023,"contiene informacion de la carga general y contenerizada, incluyendo contenedores embarcados, que se exportan.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,exportacion
https://datosabiertos.gob.ec/dataset/reporte-movimiento-carga-exportacion-octubre-2023/resource/93012c2d-2b3c-4067-ba8e-b94aa1ffbf72,reporte_movimiento_carga_exportacion_octubre_2023,"contiene informacion de la carga general y contenerizada, incluyendo contenedores embarcados, que se exportan.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,exportacion
https://datosabiertos.gob.ec/dataset/reporte-movimiento-de-buque-octubre-2023/resource/c2e4a083-6bff-4d1a-a346-3c3acf0943e6,reporte_movimiento_de_buque_octubre_2023,"contiene informacion de los buques que arriban a puerto bolivar dentro del trafico internacional, nacional y cruceros.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,buque
https://datosabiertos.gob.ec/dataset/reporte-movimiento-de-buque-octubre-2023/resource/12aff0ab-a57e-468b-8d70-129c29a78fc5,reporte_movimiento_de_buque_octubre_2023,"contiene informacion de los buques que arriban a puerto bolivar dentro del trafico internacional, nacional y cruceros.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,buque
https://datosabiertos.gob.ec/dataset/reporte-movimiento-de-buque-octubre-2023/resource/6ad85896-f5d4-4772-b79b-8e70f1929f5c,reporte_movimiento_de_buque_octubre_2023,"contiene informacion de los buques que arriban a puerto bolivar dentro del trafico internacional, nacional y cruceros.",autoridad_portuaria_de_puerto_bolivar_appb,aida_garcia@appb_gob_ec,aida.garcia@appb.gob.ec,15 de noviembre de 2023,buque
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-septiembre/resource/f8bd97bd-6a65-4c8a-a752-8dbb23c6bbb6,numero_de_vuelos_de_companias_nacionales_septiembre,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,15 de noviembre de 2023,transporte_aereo
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-septiembre/resource/948ecd04-95b3-4cea-9720-06cb3a7313f1,numero_de_vuelos_de_companias_nacionales_septiembre,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,15 de noviembre de 2023,transporte_aereo
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-septiembre/resource/080d852b-2fb0-4785-ac60-0a74488e4b2e,numero_de_vuelos_de_companias_nacionales_septiembre,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,15 de noviembre de 2023,transporte_aereo
https://datosabiertos.gob.ec/group/administracion-publica,seleccion_de_personal,planificaciones de concursos de meritos y oposicion registradas en la plataforma tecnologica del modulo de seleccion de personal del ministerio del trabajo,ministerio_del_trabajo,paul_ontaneda@trabajo_gob_ec,paul_ontaneda@trabajo.gob.ec,18 de agosto de 2021,empleo
https://datosabiertos.gob.ec/group/economia-y-finanzas,seleccion_de_personal,planificaciones de concursos de meritos y oposicion registradas en la plataforma tecnologica del modulo de seleccion de personal del ministerio del trabajo,ministerio_del_trabajo,paul_ontaneda@trabajo_gob_ec,paul_ontaneda@trabajo.gob.ec,18 de agosto de 2021,empleo
https://datosabiertos.gob.ec/group/estadisticas-demograficas,seleccion_de_personal,planificaciones de concursos de meritos y oposicion registradas en la plataforma tecnologica del modulo de seleccion de personal del ministerio del trabajo,ministerio_del_trabajo,paul_ontaneda@trabajo_gob_ec,paul_ontaneda@trabajo.gob.ec,18 de agosto de 2021,empleo
https://datosabiertos.gob.ec/dataset/seleccion-de-personal/resource/ccfa7b55-9395-4011-8d17-ff484952ff46,seleccion_de_personal,planificaciones de concursos de meritos y oposicion registradas en la plataforma tecnologica del modulo de seleccion de personal del ministerio del trabajo,ministerio_del_trabajo,paul_ontaneda@trabajo_gob_ec,paul_ontaneda@trabajo.gob.ec,18 de agosto de 2021,empleo
https://datosabiertos.gob.ec/dataset/seleccion-de-personal/resource/b02df27e-bd9a-418e-8577-c25949f4709e,seleccion_de_personal,planificaciones de concursos de meritos y oposicion registradas en la plataforma tecnologica del modulo de seleccion de personal del ministerio del trabajo,ministerio_del_trabajo,paul_ontaneda@trabajo_gob_ec,paul_ontaneda@trabajo.gob.ec,18 de agosto de 2021,empleo
https://datosabiertos.gob.ec/dataset/seleccion-de-personal/resource/40f0d5cd-47e9-4ab1-93bc-b3024fd5eee2,seleccion_de_personal,planificaciones de concursos de meritos y oposicion registradas en la plataforma tecnologica del modulo de seleccion de personal del ministerio del trabajo,ministerio_del_trabajo,paul_ontaneda@trabajo_gob_ec,paul_ontaneda@trabajo.gob.ec,18 de agosto de 2021,empleo
https://datosabiertos.gob.ec/dataset/seleccion-de-personal/resource/21969443-6a45-4684-b0ca-21c2be1118da,seleccion_de_personal,planificaciones de concursos de meritos y oposicion registradas en la plataforma tecnologica del modulo de seleccion de personal del ministerio del trabajo,ministerio_del_trabajo,paul_ontaneda@trabajo_gob_ec,paul_ontaneda@trabajo.gob.ec,18 de agosto de 2021,empleo
https://datosabiertos.gob.ec/dataset/instrumentos-puestos-en-marcha-en-ecuador-para-aumentar-su-capacidad-adaptativa-al-cambio-climatico/resource/f39595b0-3d18-41ad-88d9-156225223bd5,instrumentos_en_ecuador_para_aumentar_su_capacidad_adaptativa_al_cambio_climatico_2022,"instrumentos de politicas, estrategias, planes, proyectos y documentos integrados que ha puesto en marcha el ecuador para aumentar su capacidad de adaptacion al cambio climatico, promover la resiliencia al clima y mitigar el cambio climatico sin comprometer la produccion de alimentos",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,adaptacion
https://datosabiertos.gob.ec/dataset/instrumentos-puestos-en-marcha-en-ecuador-para-aumentar-su-capacidad-adaptativa-al-cambio-climatico/resource/ef6da40c-efed-4506-ba9f-e487c2a4c8ee,instrumentos_en_ecuador_para_aumentar_su_capacidad_adaptativa_al_cambio_climatico_2022,"instrumentos de politicas, estrategias, planes, proyectos y documentos integrados que ha puesto en marcha el ecuador para aumentar su capacidad de adaptacion al cambio climatico, promover la resiliencia al clima y mitigar el cambio climatico sin comprometer la produccion de alimentos",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,adaptacion
https://datosabiertos.gob.ec/dataset/instrumentos-puestos-en-marcha-en-ecuador-para-aumentar-su-capacidad-adaptativa-al-cambio-climatico/resource/742b90fc-5fd6-4c4c-810b-3efd25e105f1,instrumentos_en_ecuador_para_aumentar_su_capacidad_adaptativa_al_cambio_climatico_2022,"instrumentos de politicas, estrategias, planes, proyectos y documentos integrados que ha puesto en marcha el ecuador para aumentar su capacidad de adaptacion al cambio climatico, promover la resiliencia al clima y mitigar el cambio climatico sin comprometer la produccion de alimentos",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,adaptacion
https://datosabiertos.gob.ec/dataset/fuentes-de-contaminacion-hidrocarburifera-remediadas-avaladas-por-la-autoridad/resource/94a45f06-aff6-444f-904a-e0c451c97062,fuentes_de_contaminacion_hidrocarburifera_remediadas_y_avaladas_por_la_autoridad,fuentes de contaminacion de la industria hidrocarburifera remediadas por el operador estatal responsable y avaladas por la autoridad ambiental y del recurso hidrico nacional,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/fuentes-de-contaminacion-hidrocarburifera-remediadas-avaladas-por-la-autoridad/resource/2d926e5a-2cde-41a5-a5b8-b722f3bd740a,fuentes_de_contaminacion_hidrocarburifera_remediadas_y_avaladas_por_la_autoridad,fuentes de contaminacion de la industria hidrocarburifera remediadas por el operador estatal responsable y avaladas por la autoridad ambiental y del recurso hidrico nacional,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/fuentes-de-contaminacion-hidrocarburifera-remediadas-avaladas-por-la-autoridad/resource/af0bbf8b-987b-4549-a57f-aba7eae835f3,fuentes_de_contaminacion_hidrocarburifera_remediadas_y_avaladas_por_la_autoridad,fuentes de contaminacion de la industria hidrocarburifera remediadas por el operador estatal responsable y avaladas por la autoridad ambiental y del recurso hidrico nacional,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/superficie-de-territorio-nacional-bajo-conservacion-o-manejo-ambiental-2022/resource/069a6919-cf48-4b08-89f2-9e4fdfa889e6,superficie_de_territorio_nacional_bajo_conservacion_o_manejo_ambiental_2022,"muestra la superficie del territorio nacional que se encuentra bajo conservacion o manejo ambiental, corresponde a las areas de relevancia ecologica, escenica, social, cultural e historica, establecidas en el pais de acuerdo con la ley",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/superficie-de-territorio-nacional-bajo-conservacion-o-manejo-ambiental-2022/resource/87bf073e-b8c9-412a-a383-0c8aac5f3502,superficie_de_territorio_nacional_bajo_conservacion_o_manejo_ambiental_2022,"muestra la superficie del territorio nacional que se encuentra bajo conservacion o manejo ambiental, corresponde a las areas de relevancia ecologica, escenica, social, cultural e historica, establecidas en el pais de acuerdo con la ley",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/superficie-de-territorio-nacional-bajo-conservacion-o-manejo-ambiental-2022/resource/652def7f-9767-4848-9cde-d658223d97a0,superficie_de_territorio_nacional_bajo_conservacion_o_manejo_ambiental_2022,"muestra la superficie del territorio nacional que se encuentra bajo conservacion o manejo ambiental, corresponde a las areas de relevancia ecologica, escenica, social, cultural e historica, establecidas en el pais de acuerdo con la ley",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,14 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/listado-de-indicadores-ambientales-y-del-recurso-hidrico/resource/4a47ad2a-6905-4e38-8227-cb84a5e3585e,listado_de_indicadores_ambientales_y_del_recurso_hidrico,"presenta el listado de indicadores ambientales y del recurso hidrico que se encuentran en el sistema nacional de indicadores ambientales y sostenibilidad-sinias, corte diciembre 2022",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,13 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/listado-de-indicadores-ambientales-y-del-recurso-hidrico/resource/c2dee7a1-76b6-43c6-948f-1681c467084a,listado_de_indicadores_ambientales_y_del_recurso_hidrico,"presenta el listado de indicadores ambientales y del recurso hidrico que se encuentran en el sistema nacional de indicadores ambientales y sostenibilidad-sinias, corte diciembre 2022",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,13 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/listado-de-indicadores-ambientales-y-del-recurso-hidrico/resource/64f846b9-d37b-4f34-8e7a-1920312e5d25,listado_de_indicadores_ambientales_y_del_recurso_hidrico,"presenta el listado de indicadores ambientales y del recurso hidrico que se encuentran en el sistema nacional de indicadores ambientales y sostenibilidad-sinias, corte diciembre 2022",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,13 de noviembre de 2023,ambiente
https://datosabiertos.gob.ec/dataset/superficie-de-territorio-nacional-2022/resource/957e7381-f7a1-41a0-b032-03fda3c3fd8a,superficie_de_territorio_nacional_2022,presenta los valores de superficie en hectareas del territorio nacional a nivel parroquial bajo el marco espacial ambiental.,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,13 de noviembre de 2023,dpa
https://datosabiertos.gob.ec/dataset/superficie-de-territorio-nacional-2022/resource/8a213746-bec3-496c-8f82-9d875f470e31,superficie_de_territorio_nacional_2022,presenta los valores de superficie en hectareas del territorio nacional a nivel parroquial bajo el marco espacial ambiental.,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,13 de noviembre de 2023,dpa
https://datosabiertos.gob.ec/dataset/superficie-de-territorio-nacional-2022/resource/fd100011-6731-4c38-a4f4-5e30d83a85aa,superficie_de_territorio_nacional_2022,presenta los valores de superficie en hectareas del territorio nacional a nivel parroquial bajo el marco espacial ambiental.,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,13 de noviembre de 2023,dpa
https://datosabiertos.gob.ec/dataset/autorizaciones_recurso_hidrico_2022/resource/d94955fd-b98d-4a86-a7c8-632989803fbd,autorizaciones_del_recurso_hidrico_2022,presenta las autorizaciones de uso y aprovechamiento de agua emitidas.,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,10 de noviembre de 2023,agua
https://datosabiertos.gob.ec/dataset/autorizaciones_recurso_hidrico_2022/resource/843cad47-9f7c-496e-91bc-28612fa3617b,autorizaciones_del_recurso_hidrico_2022,presenta las autorizaciones de uso y aprovechamiento de agua emitidas.,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,10 de noviembre de 2023,agua
https://datosabiertos.gob.ec/dataset/autorizaciones_recurso_hidrico_2022/resource/02a992e4-fe9a-4b71-98cd-8d1c0a1db84d,autorizaciones_del_recurso_hidrico_2022,presenta las autorizaciones de uso y aprovechamiento de agua emitidas.,ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_educacion_e_informacion_ambiental_e_hidrica_para_la_transicion_ecologica,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,10 de noviembre de 2023,agua
https://datosabiertos.gob.ec/dataset/area-de-proteccion-hidrica-2022/resource/12c89026-275b-4118-a532-832b5e151757,area_de_proteccion_hidrica_2022,"presenta la superficie en hectareas, que se encuentra bajo consideracion de proteccion hidrica, identificadas mediante las unidades hidrograficas determinadas en el territorio nacional continental. corte diciembre 2022.",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_informacion_ambiental_y_del_agua,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,10 de noviembre de 2023,aph
https://datosabiertos.gob.ec/dataset/area-de-proteccion-hidrica-2022/resource/9c169d4e-9a96-4902-bc1d-85492510a437,area_de_proteccion_hidrica_2022,"presenta la superficie en hectareas, que se encuentra bajo consideracion de proteccion hidrica, identificadas mediante las unidades hidrograficas determinadas en el territorio nacional continental. corte diciembre 2022.",ministerio_del_ambiente__agua_y_transicion_ecologica,direccion_de_informacion_ambiental_y_del_agua,http://sinias.ambiente.gob.ec:8099/proyecto-sinias-web/start.jsf,10 de noviembre de 2023,aph
